Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:2LLZkWMReCWhgTrHuRh6dV,"Ullaallaa - From ""Petta""","Petta (Original Motion Picture Soundtrack)","Anirudh Ravichander;Nakash Aziz;Inno Genga;Vivek",2018-12-10,296000,56,false,,2025-04-16T11:54:23Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.536,0.814,8,-4.504,0,0.282,0.403,0.0000108,0.0501,0.704,99.774,3
spotify:track:1Xy7rlgMjkoWlwUSEk5sA4,"Venaam Machan","Oru Kal Oru Kannadi (Original Motion Picture Soundtrack)","Harris Jayaraj;Naresh Iyer;Velmurugan;Na.Muthukumar",2012-03-05,314360,59,false,,2025-04-11T14:32:59Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood","Sony Music Entertainment India Pvt. Ltd.",0.829,0.642,0,-6.256,1,0.0719,0.271,0,0.34,0.709,138.007,4
spotify:track:5XbHpOBN1vTU3hN1YzLqHL,"Theethiriyaai (From ""Brahmastra (Tamil)"")","Theethiriyaai [From ""Brahmastra (Tamil)""]","Pritam;Sid Sriram",2022-07-17,278377,55,false,,2025-04-09T18:31:15Z,"bollywood,hindi pop,desi,tollywood,telugu pop,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.562,0.595,0,-7.124,1,0.0314,0.715,0.000166,0.108,0.403,93.993,4
spotify:track:1splovORLcosDKuQ2QsxLY,"Love Pannu (Oru Punnagai Poove)","12 B (Original Motion Picture Sound Track)","Harris Jayaraj;KK;Prashanthini",2001-09-28,280283,54,false,,2025-04-09T08:04:14Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,bollywood,hindi pop,desi","Think Tapes",0.874,0.713,4,-8.245,1,0.176,0.223,0,0.0964,0.908,124.023,4
spotify:track:3RVKJOoIVKXicFvNO7b2iK,"Aaruyire","Guru (Original Motion Picture Soundtrack)","A.R. Rahman;Chinmayi;Murtuza Khan;Qadir Khan;Vairamuthu",2006-09-11,308786,68,false,,2025-04-08T15:40:26Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,marathi pop,tollywood,telugu pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.746,0.803,9,-3.813,1,0.0366,0.275,0.000017,0.0741,0.831,144.024,4
spotify:track:1dmTEETgoWQVeNZb1g8dZc,"Yamma Yamma","7 Aum Arivu (Original Motion Picture Soundtrack)","Harris Jayaraj;S. P. Balasubrahmanyam;Kabilan",2011-09-22,367493,64,false,,2025-04-05T09:40:56Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,devotional,sandalwood","Sony Music Entertainment India Pvt. Ltd.",0.581,0.431,2,-10.364,1,0.0353,0.699,0.0000465,0.134,0.446,88.809,4
spotify:track:5NvOZCjZaGGGL597exlQWv,"Line Without a Hook","Montgomery Ricky","Ricky Montgomery",2016-04-01,249586,82,false,,2025-03-31T10:18:01Z,"","Warner Records",0.432,0.652,8,-4.969,1,0.0285,0.262,0,0.258,0.507,190.028,3
spotify:track:4rGdqO20QtFS16Ad4YJ614,"Kaiya Pudi","Mynaa","Naresh Iyer;Sadhana Sargam",2010-09-21,243135,39,false,,2025-03-31T03:01:09Z,"tamil pop,kollywood,tollywood,telugu pop,bollywood","Times Music",0.436,0.746,0,-4.858,1,0.0551,0.596,0,0.258,0.662,99.949,4
spotify:track:7t9nYEPKfo3QaCeIq1Gy0r,"Pesavey Pesatha","Maaveeran (Original Motion Picture Soundtrack)","M.M. Keeravani;Manikka Vinayagam;R. Jayadev;Janaki Iyer",2011-01-18,343626,57,false,,2025-03-30T06:02:10Z,"tamil dance,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.567,0.765,2,-7.468,1,0.279,0.147,0,0.128,0.587,173.891,4
spotify:track:7daqDwcy1W8UUdqgFAYB6P,"Enna Vilai (From ""Kadhalar Dhinam"")","Best of Unni Menon","Unni Menon",2013-07-03,351085,16,false,,2025-03-30T04:03:35Z,"tamil pop,malayalam pop,kollywood","Five Star Audio",0.567,0.603,7,-13.25,0,0.0589,0.0899,0,0.138,0.464,149.995,3
spotify:track:3cKMq4aFrfWV0DQzYbaxdi,"Unnai Kaanadhu Naan","Vishwaroopam (Tamil) [Original Motion Picture Soundtrack]","Shankar-Ehsaan-Loy;Kamal Haasan;Shankar Mahadevan",2012-12-07,337133,64,false,,2025-03-30T02:36:18Z,"bollywood,sufi,desi,hindi pop,tamil pop,kollywood,tamil dance,marathi pop,devotional,bhajan","Sony Music Entertainment India Pvt. Ltd.",0.502,0.643,7,-7.629,1,0.0603,0.374,0,0.227,0.628,127.25,3
spotify:track:2Bs4jQEGMycglOfWPBqrVG,"Steal My Girl","FOUR (Deluxe)","One Direction",2014-11-17,228138,86,false,,2025-03-29T16:37:21Z,"","Syco Music",0.536,0.768,10,-5.948,0,0.0347,0.00433,0,0.114,0.545,77.217,4
spotify:track:6Crs0KY6mHL9e1YEKNYUAl,"Little Little","Galatta Kalyaanam","A.R. Rahman;Dhanush;Sharanya Srinivas",2021-12-13,257439,43,false,,2025-03-29T03:33:47Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,tamil dance,tamil indie","T-Series",0.646,0.553,0,-7.448,0,0.154,0.107,0.007,0.0815,0.696,103.416,3
spotify:track:2436qFo91myUvcU2l1lVFI,"Sevatha Pulla","Theeran Adhigaaram Ondru","Ghibran;Ranjith Govind",2017-10-28,234241,0,false,,2025-03-28T12:06:59Z,"devotional,tamil pop,kollywood,tamil dance,telugu pop,tollywood","Aditya Music",0.681,0.565,5,-8.027,1,0.0765,0.359,0.00000509,0.125,0.655,154.925,4
spotify:track:1pRHVSjEXuhZf7sEfH3yYS,"Srivalli (From ""Pushpa - The Rise"")(Tamil)","Srivalli (From ""Pushpa - The Rise"")(Tamil)","Devi Sri Prasad;Sid Sriram;Viveka",2021-10-13,221000,54,false,,2025-03-28T11:41:13Z,"telugu pop,tollywood,tamil dance,tamil pop,kollywood","Aditya Music",0.823,0.581,4,-6.069,1,0.036,0.49,0,0.302,0.78,107.036,4
spotify:track:0UzB95iEVpsMyY6k4C35ZA,"Thalattu","Siruthai (Original Motion Picture Soundtrack)","Srivardhani Kuchi",2010-12-20,104506,57,false,,2025-03-28T10:52:15Z,"telugu pop,tollywood,devotional","Ishtar Music Pvt. Ltd.",0.689,0.226,4,-9.177,1,0.0418,0.916,0.000154,0.101,0.31,109.538,3
spotify:track:0LmW2w6SAAZkBcw3QaN4b9,"Aale Saachuputta Kannala","Vil Ambu (Original Motion Picture Soundtrack)","Anirudh Ravichander",2015-09-27,267204,25,false,,2025-03-27T13:00:32Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Orange Music",0.714,0.459,0,-7.25,0,0.208,0.729,0,0.0633,0.906,80.967,4
spotify:track:0ML2QcCYL6SvTCCHOs9jDq,"Anthimaalai Neram (From ""Monster"")","Anthimaalai Neram (From ""Monster"")","Justin Prabhakaran;Sid Sriram",2019-05-06,237792,38,false,,2025-03-26T19:41:23Z,"tollywood,telugu pop,mollywood,malayalam pop,tamil pop,kollywood","Sony Music Entertainment India Pvt. Ltd.",0.63,0.42,4,-9.342,1,0.116,0.496,0,0.196,0.678,139.891,4
spotify:track:5HRSfffrBFjPcqyh4KRpAc,"Aval Appadi Onrum","Angadi Theru (Original Motion Picture Soundtrack)","Vijay Antony;Vineeth Sreenivasan;Ranjith Govind;Janaki Iyer;Na.Muthukumar",2010-03-26,257666,55,false,,2025-03-26T17:25:40Z,"tamil dance,kollywood,tamil pop,malayalam pop,mollywood,telugu pop,tollywood","Ayngaran",0.548,0.522,9,-5.804,1,0.0264,0.569,0,0.072,0.515,149.912,4
spotify:track:0VB0YcWxrqYAwXqc2qEZxI,"Ennavendru Solvathamma","Rajakumaran","S.P.Balasubramaniam",1994-01-13,304132,46,false,,2025-03-26T15:51:14Z,"","Music Masters Audio Video LLP",0.552,0.599,8,-5.441,1,0.097,0.555,0,0.13,0.734,134.878,3
spotify:track:5nHphib1XzHTSrUuqgHvd1,"Door Number","Thozha","Geetha Madhuri",2016-02-26,203102,53,false,,2025-03-20T18:13:09Z,"telugu pop,tollywood","Times Music",0.588,0.911,11,-4.13,0,0.206,0.21,0.0407,0.0621,0.754,81.832,4
spotify:track:4jY9exXwGTcfbW454i4Znk,"Seval Kodi","Billa (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Vijay Yesudas",2007-12-14,292453,60,false,,2025-03-20T16:33:39Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,malayalam pop,mollywood","Ayngaran",0.749,0.98,8,-4.844,1,0.0612,0.374,0.0514,0.0893,0.894,131.031,4
spotify:track:5QpX7FGJ3A6otJSayn0GHM,"Kaththi Theme - Instrumental","Kaththi (Original Motion Picture Soundtrack)","Anirudh Ravichander",2014-09-18,63706,0,false,,2025-03-20T06:58:56Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music / Eros Now Music",0.705,0.73,5,-7.886,1,0.346,0.159,0.000239,0.154,0.819,140.14,4
spotify:track:2uHWJzeMt3oLoRQSFWw3oJ,"Vaadi Nee Va - From ""Meesaya Murukku""","Vaadi Nee Va (From ""Meesaya Murukku"")","Rajan Chelliah;Hiphop Tamizha",2017-05-12,185047,51,false,,2025-03-20T04:24:40Z,"tamil pop,tamil hip hop,kollywood,tamil dance,tamil indie","Trend Music",0.633,0.85,0,-3.536,1,0.0595,0.101,0,0.223,0.635,91.967,4
spotify:track:1SfZww9mRI9bWHqfvZItl1,"Paisa Note","Comali (Original Motion Picture Soundtrack)","Hiphop Tamizha;Pradeep Ranganathan;Mobin;Gana Kavi",2019-08-14,184636,52,false,,2025-03-20T04:21:28Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie","Sony Music Entertainment India Pvt. Ltd.",0.66,0.941,2,-5.647,1,0.26,0.202,0.00012,0.17,0.764,161.155,4
spotify:track:6J6j4L2Jzy9VmwWj71ORPU,"On Nenappu","Kathanayagan (Original Motion Picture Soundtrack)","Sean Roldan;Anirudh Ravichander",2017-08-08,193025,38,false,,2025-03-19T02:59:49Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.531,0.652,4,-5.881,1,0.0479,0.182,0,0.0574,0.838,104.686,3
spotify:track:4juoLJ0x8nYMujueKqdnkl,"Aalappol Velappol","Yejaman","S. P. Balasubrahmanyam;K. S. Chithra;Malaysia Vasudevan",1995-02-18,306908,48,false,,2025-03-19T02:25:08Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,malayalam pop,mollywood,tamil dance","Music Masters Audio Video LLP",0.83,0.531,1,-9.361,1,0.0336,0.378,0.00000331,0.0644,0.897,128.03,4
spotify:track:3FvtVvpHTaOY6QhWbfcqJh,"Un Kanne","Un Kanne","Pradipan",2022-07-11,74769,0,false,,2025-03-15T07:30:16Z,"","Indiefy",0.544,0.076,4,-20.574,1,0.043,0.918,0.0000705,0.116,0.517,129.969,3
spotify:track:65hrZPcYs8AlXbRl8375gO,"Azhagiye","Kaatru Veliyidai (Original Motion Picture Soundtrack)","A.R. Rahman;Arjun Chandy;Haricharan;Jonita Gandhi;Madhan Karky",2017-03-20,224657,61,false,,2025-03-15T04:23:30Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,mollywood,tollywood,malayalam pop,telugu pop,kannada pop,tamil dance,desi","Sony Music Entertainment India Pvt. Ltd.",0.681,0.458,9,-10.455,1,0.0408,0.0957,0.114,0.121,0.903,100.009,4
spotify:track:4tJz5wXpwIvG2KMKPbYWwz,"Kannadi Poove (From ""Retro"")","Kannadi Poove (From ""Retro"")","Santhosh Narayanan;Vivek",2025-02-13,261049,64,false,,2025-03-14T11:52:05Z,"tamil pop,kollywood,tamil hip hop,tamil dance","T-Series",0.434,0.465,9,-6.098,0,0.0538,0.662,0.0000199,0.089,0.569,173.853,4
spotify:track:5cfKBuE5XKtlaNOVjQwA9H,"Kadhaippoma (From ""Oh My Kadavule"")","Kadhaippoma (From ""Oh My Kadavule"")","Leon James;Sid Sriram;Ko Sesha",2020-01-03,282208,71,false,,2025-03-14T09:28:07Z,"tamil pop,kollywood,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.575,0.577,7,-6.674,1,0.0432,0.451,0.00000398,0.264,0.157,90.012,4
spotify:track:74IE3QmRR07So8TE0320Oa,"Mazhai Kuruvi","Mazhai Kuruvi","A.R. Rahman;Vairamuthu",2018-09-05,348206,56,false,,2025-03-12T13:09:02Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.773,0.474,2,-11.147,1,0.0368,0.639,0.0026,0.11,0.239,130.045,4
spotify:track:35ao2ZiLc7e3Qztk0fGX88,"Raati - Madras Gig","Raati (Madras Gig)","Santhosh Dhayanidhi;Bamba Bakya;Mohanrajan",2018-06-28,235000,61,false,,2025-03-12T07:19:04Z,"tamil indie,kollywood,tamil pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.643,0.684,4,-7.559,1,0.0553,0.207,0.0000229,0.182,0.798,145.532,3
spotify:track:02HZKx9we4358721ajlzNa,"Thottuppaaru","Thazhuvaadha Kaigal (Original Motion Picture Soundtrack)","Ilaiyaraaja;P. Jayachandran;S. Janaki",1986-01-01,257053,40,false,,2025-03-08T02:54:44Z,"tamil pop,telugu pop,kollywood,malayalam pop,mollywood,devotional,kannada pop,sandalwood","Echo Recording Co. Pvt. Ltd.",0.693,0.456,1,-9.828,1,0.288,0.357,0.000132,0.114,0.73,79.348,4
spotify:track:3TIeBL7HhoIzqMVKAic32P,"Unakkaga Porandheney","Unakkaga Porandheney","Justin Prabhakaran;Balram;Sandhya;S.P. Charan;Anu Anand;Vaali",2013-08-23,289706,49,false,,2025-03-07T14:43:42Z,"tollywood,telugu pop,mollywood,malayalam pop,tamil pop,kollywood,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.627,0.495,2,-4.466,1,0.0284,0.448,0,0.124,0.749,136.975,3
spotify:track:0YFVu8vlvCaS6PhWAjSAkI,"Darling Dambakku","Maan Karate Special (Original Motion Picture Soundtrack)","Anirudh Ravichander;Benny Dayal;Sunidhi Chauhan",2014-07-11,249985,46,false,,2025-03-07T13:28:07Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.736,0.942,5,-4.46,1,0.185,0.341,0.0000942,0.192,0.944,120.157,4
spotify:track:1MZbccVLcsHx8jH4wcfbBs,"Neeyae","Pugazh (Original Motion Picture Soundtrack)","Vivek - Mervin;Arijit Singh;Mervin Solomon",2015-07-03,282999,54,false,,2025-03-07T13:07:42Z,"tamil pop,tamil dance,kollywood,tamil indie,tamil hip hop,hindi pop,bollywood,desi,bangla pop","Sony Music Entertainment India Pvt. Ltd.",0.446,0.477,11,-7.281,1,0.0369,0.566,0,0.103,0.233,149.712,4
spotify:track:2SACYiUNpIeNLaZKsZpxAH,"Kattikida (From ""Kaaki Sattai"")","Kaaki Sattai (Original Motion Picture Soundtrack)","Anirudh Ravichander;Anthony Daasan;M.M.Manasi;Anitha Karthikeyan",2014-12-12,267096,54,false,,2025-03-07T12:25:05Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,kannada pop","Divo Tv Private Limited",0.7,0.779,6,-4.993,0,0.301,0.279,0,0.387,0.909,154.99,4
spotify:track:6ejjbKr2EBXlbniwg1hYFs,"Moonu Mozham Malliga Poo","Senathipathi","S. P. Balasubrahmanyam;K. S. Chithra",1996-11-10,277416,47,false,,2025-03-06T13:46:03Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,malayalam pop,mollywood","Music Masters Audio Video LLP",0.851,0.655,10,-8.671,1,0.353,0.393,0.00414,0.179,0.712,134.312,4
spotify:track:3Q4Yfci7lVfLXPA0aKUUrv,"Ennai Thottu","Unna Nenachen Pattu Padichen","S. P. Balasubrahmanyam;Swarnalatha",1992-04-14,300285,51,false,,2025-03-06T13:43:55Z,"kannada pop,telugu pop,tamil pop,devotional,sandalwood,tollywood,tamil dance,kollywood","Music Masters Audio Video LLP",0.8,0.538,0,-8.608,1,0.0386,0.777,0.000154,0.0893,0.738,115.89,4
spotify:track:3iF1cjTreoo68TafjygwZB,"Yaen Ennai Pirindhaai","Adithya Varma","Sid Sriram",2019-09-30,198250,54,false,,2025-03-06T12:35:14Z,"tollywood,telugu pop,tamil pop,kollywood","Aditya Music",0.569,0.43,1,-7.679,1,0.0273,0.824,0.00000663,0.116,0.358,76.466,4
spotify:track:3WqPXSsDs2yy4NI2ncn6PS,"Kattu Kattu","Thiruppatchi (Original Motion Picture Soundtrack)","Manikka Vinayagam;Sumangaly",2004-04-25,312186,62,false,,2025-03-06T07:37:13Z,"tamil dance,tamil pop,kollywood,telugu pop,tollywood","Star Music",0.863,0.746,9,-8.987,0,0.186,0.339,0.00105,0.194,0.84,141.913,4
spotify:track:4RZ6zC1uHmEtqnw8xlb4z6,"Nee Entha Ooru","Thiruppatchi (Original Motion Picture Soundtrack)","Tippu",2004-04-25,287506,53,false,,2025-03-06T07:34:14Z,"kannada pop,tamil dance,tamil pop,kollywood,sandalwood,telugu pop,tollywood","Star Music",0.624,0.823,4,-10.259,0,0.166,0.301,0,0.0454,0.879,79.74,4
spotify:track:38QDuCiSnq8uUBnipEfn8D,"Tham Thaka (From ""Thirumalai"")","Star Hits of Vijay & Surya","Tippu;Karthik",2014-09-04,279653,38,false,,2025-03-05T12:33:50Z,"kannada pop,tamil dance,tamil pop,kollywood,sandalwood,telugu pop,tollywood,malayalam pop,mollywood","New Music",0.741,0.686,5,-7.085,0,0.0416,0.0185,0.0000311,0.0708,0.577,147.991,4
spotify:track:2SGsIVhzWuiLLyDUDPs5Ug,"Paakaatha","Aaru (Original Motion Picture Soundtrack)","Tippu;Sumangaly;Na.Muthukumar",2005-09-15,265039,59,false,,2025-03-05T11:04:02Z,"kannada pop,tamil dance,tamil pop,kollywood,sandalwood,telugu pop,tollywood","Star Music",0.761,0.472,8,-12.949,1,0.0474,0.0249,0.0469,0.113,0.798,145.023,4
spotify:track:5IiDZ02DH1dHGENK6KS6pt,"Yennai Maatrum Kadhale (From ""Naanum Rowdy Dhaan"")","Naanum Rowdy Dhaan (Original Motion Picture Soundtrack)","Anirudh Ravichander;Vignesh Shivan;Sid Sriram",2015-10-14,274678,52,false,,2025-03-04T09:38:47Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Divo Tv Private Limited",0.462,0.757,7,-8.052,1,0.102,0.464,0,0.127,0.431,112.483,3
spotify:track:1wIfq9Zul77qAtokyLTlXr,"Ava Enna","Vaaranam Aayiram (Original Motion Picture Soundtrack)","Harris Jayaraj;Karthik;VV Prassanna;Thamarai",2008-10-08,318493,70,false,,2025-03-04T05:38:05Z,"tamil pop,kollywood,telugu pop,tamil dance,tollywood,kannada pop,malayalam pop,mollywood","Sony Music Entertainment India Pvt. Ltd.",0.594,0.454,5,-9.422,0,0.0755,0.497,0.0000383,0.0736,0.705,133.825,4
spotify:track:33aKt8d9pjgzOPFW0j9VFv,"Poi Solla Intha","April Madhathil","Sadhana Sargam;Yuvan Shankar Raja",2003-01-10,303066,45,false,,2025-03-04T05:23:30Z,"tamil pop,bollywood,kollywood,tamil dance,tollywood,telugu pop","The Best Audios",0.719,0.698,5,-8.078,0,0.0336,0.00838,0.00034,0.231,0.652,124.992,4
spotify:track:1fXxypihXmL3LElLDg2dok,"The Romance Of Power Paandi - Venpani Malare (Male)","Power Paandi (Original Motion Picture Soundtrack)","Sean Roldan;Dhanush",2017-04-06,233333,60,false,,2025-03-04T04:40:27Z,"tamil pop,kollywood,tamil dance","Divo Tv Private Limited",0.644,0.418,0,-11.767,0,0.0607,0.765,0.000333,0.129,0.532,90.096,4
spotify:track:4OtqlH4UCGzV8fLy36STjE,"Yaarum illa","Yaarum illa (From ""Naane Varuvean"")","Yuvan Shankar Raja;Anthony Daasan",2022-10-01,205435,47,false,,2025-03-03T08:00:41Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,kannada pop,tamil hip hop","Saregama India Ltd",0.603,0.64,0,-5.601,1,0.0318,0.258,0,0.349,0.699,129.988,4
spotify:track:3fihA5oRA7gV07YfyKFkLB,"Dhom Dhom - From ""Naan Sirithal""","Dhom Dhom (From ""Naan Sirithal"")","Hiphop Tamizha;Sanjith Hegde",2019-12-21,181962,48,false,,2025-03-02T06:55:46Z,"tamil hip hop,tamil pop,kollywood,tamil dance,tamil indie,kannada pop,sandalwood","Think Music",0.651,0.941,10,-3.542,1,0.147,0.277,0.00000222,0.163,0.555,89.993,4
spotify:track:3s4dWjGAqDcW3MBm4uhWpk,"Enna Solla Pogirai","Katrodu Puyalaaga Vandha Shankar Mahadevan","Shankar Mahadevan",2023-03-01,360880,63,false,,2025-03-01T20:47:29Z,"marathi pop,bollywood,devotional,bhajan,desi,tamil dance","Saregama India Ltd",0.766,0.438,4,-13.101,0,0.164,0.0303,0.0000091,0.0862,0.331,82.013,4
spotify:track:1wdk6oWXgTJzFiqSXO22tb,"Idhu Naal","Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack)","Aditya Rao;Jonita Gandhi",2016,219000,45,false,,2025-03-01T20:30:22Z,"tamil hip hop,tamil pop,kollywood,bollywood,hindi pop,desi","Ondraga Entertainment",0.554,0.532,7,-9.895,1,0.0368,0.654,0.0000167,0.141,0.637,159.993,4
spotify:track:32E2AGkk15IU9JMZUGs7Ih,"Hey Mama","Sethupathi (Original Motion Picture Soundtrack)","Nivas K Prasanna;Anirudh Ravichander",2016-01-20,269398,59,false,,2025-03-01T15:02:29Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Think Music",0.782,0.926,4,-5.887,0,0.088,0.109,0.000001,0.0786,0.522,101.977,4
spotify:track:4lGIy8N9aPgfUf04oFH2GS,"Excuse Me","Kanthaswamy (Original Motion Picture Soundtrack)","Devi Sri Prasad;Vikram;Suchitra",2009-05-13,346813,56,false,,2025-03-01T15:02:02Z,"telugu pop,tollywood,tamil dance,kollywood,tamil pop","Sony Music Entertainment India Pvt. Ltd.",0.86,0.811,11,-4.119,1,0.288,0.0808,0.0000124,0.0431,0.783,88.011,4
spotify:track:6YcBBZVKYYRirfeAt6BeGA,"Machi Open the Bottle","Mankatha (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Mano;Premgi Amaren;Tippu;Haricharan;Naveen Madhav;Vaali",2011-08-10,287213,65,false,,2025-03-01T15:01:17Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,kannada pop,tamil hip hop,sandalwood,mollywood,malayalam pop","Sony Music Entertainment India Pvt. Ltd.",0.485,0.92,5,-6.243,1,0.277,0.664,0.000339,0.216,0.767,169.944,4
spotify:track:2dRj9RAkUWmsWeYnKR1ohe,"En Kannu Kulla","Appuchi Graamam (Original Motion Picture Soundtrack)","Vishal C;Varun Vishwa",2014-05-04,225834,60,false,,2025-03-01T13:46:20Z,"tamil pop","Think Music",0.782,0.446,6,-7.066,0,0.058,0.325,0,0.209,0.704,139.914,4
spotify:track:5PNZX8yqzqqAMPpl3UAoaP,"Moongil Thottam","Kadal (Original Motion Picture Soundtrack)","A.R. Rahman;Abhay Jodhpurkar;Harini;Vairamuthu",2012-12-14,275093,63,false,,2025-03-01T08:00:31Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,marathi pop,telugu pop,tollywood,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.501,0.371,7,-11.093,1,0.0291,0.891,0.000114,0.101,0.286,129.871,3
spotify:track:0KSyqMfLSkElsnT25mQc2i,"Aathi","Kaththi (Original Motion Picture Soundtrack)","Anirudh Ravichander;Vishal Dadlani;Yugabharathi",2014-09-18,304920,1,false,,2025-02-28T02:48:26Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop,bollywood,desi,hindi pop","Sony Music / Eros Now Music",0.59,0.822,3,-5.265,0,0.056,0.236,0,0.678,0.438,150,4
spotify:track:3qTNm4Mta37YmEcLeQcdw3,"Oru Devathai","Vaamanan (Original Motion Picture Soundtrack)","Yuvan Shankar Raja;Roop Kumar Rathod;Na.Muthukumar",2009-04-13,296760,63,false,,2025-02-26T13:52:26Z,"tamil pop,kollywood,tamil dance,tollywood,telugu pop,bollywood,sufi,hindi pop,desi","Sony Music Entertainment India Pvt. Ltd.",0.625,0.492,0,-9.618,0,0.0332,0.163,0.000781,0.111,0.28,120.033,4
spotify:track:1CjXSN6vgWmniOCEycVFdN,"Aalaporaan Thamizhan","Mersal (Original Motion Picture Soundtrack)","A.R. Rahman;Kailash Kher;Sathyaprakash;Deepak Blue;Pooja AV;Vivek",2017-08-20,348373,64,false,,2025-02-26T06:41:40Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,bhajan,qawwali,tamil indie,tollywood,telugu pop,tamil dance","Sony Music Entertainment India Pvt. Ltd.",0.699,0.81,5,-7.087,1,0.057,0.263,0.00146,0.109,0.738,135.966,4
spotify:track:6CvW7N8JjBHmwEfGz2Yxhk,"Dheema (From ""Love Insurance Kompany"")","Dheema (From ""Love Insurance Kompany"")","Anirudh Ravichander;Vignesh Shivan",2024-10-16,235102,68,false,,2025-02-26T06:02:26Z,"tamil pop,kollywood,tamil dance,tamil hip hop,tollywood,telugu pop","Sony Music Entertainment India Pvt. Ltd.",0.271,0.502,5,-7.733,0,0.0334,0.375,0,0.108,0.194,98.092,3
spotify:track:2S57v2MILQmm8GLN7dfr8f,"Konjam Konjam","Naan Ee","Vijay Prakash",2012-04-14,247431,53,false,,2025-02-24T16:30:54Z,"kannada pop,sandalwood,tollywood,telugu pop,tamil pop,kollywood","Saregama India Ltd",0.66,0.578,0,-11.881,1,0.0504,0.357,0.00881,0.114,0.693,168.082,4
spotify:track:6KNTQ1qcrv1yBQrfh0kTvd,"Thalli Pogathey","Achcham Yenbadhu Madamaiyada (Original Motion Picture Soundtrack)","Sid Sriram;Aaryan Dinesh Kanagaratnam;Aparna Narayanan",2016,266366,62,false,,2025-02-23T09:18:44Z,"tollywood,telugu pop,tamil pop,kollywood,tamil hip hop,tamil dance","Ondraga Entertainment",0.429,0.703,9,-7.968,0,0.0569,0.0824,0,0.155,0.212,98.222,3
spotify:track:5KZyOG8LZsBrHjuEdNyZHa,"Omana Penne","Vinnaithaandi Varuvaayaa (Original Motion Picture Soundtrack)","A.R. Rahman;Benny Dayal;Kalyani Menon;Thamarai",2010-01-11,332586,56,false,,2025-02-23T09:18:41Z,"tamil pop,kollywood,bollywood,sufi,hindi pop,desi,malayalam pop","Sony Music Entertainment India Pvt. Ltd.",0.69,0.728,5,-7.564,1,0.0486,0.335,0.0834,0.0546,0.664,87.02,4
spotify:track:1QFt7JduUhTeos7dNxPeHw,"Ninaivirukka (From ""Pathu Thala"")","Ninaivirukka (From ""Pathu Thala"")","A.R. Rahman;A. R. Ameen;Shakthisree Gopalan",2023-03-13,255096,46,false,,2025-02-23T08:46:22Z,"tamil pop,kollywood,bollywood,sufi,hindi pop","Sony Music Entertainment India Pvt. Ltd.",0.633,0.31,5,-8.014,1,0.0378,0.824,0,0.124,0.237,74.996,4
